right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
-0.2354,-2.8808,-0.2009,1.4529,-0.2269,-1.999,0.7662,-1.2427,10.2871,3.2644,-9.8553,2.2278,-2.4958,9.872,-0.1596,4.0041,-2.6776,-0.0926,-0.464,10.7462,-2.2871,1.3053,-0.947357,0,1698375680.652,84
-0.2655,-2.9308,-0.1838,1.5453,-0.2748,-1.9257,1.418,-0.3181,9.7379,3.1278,-9.7848,2.918,-2.0302,9.6999,-0.4201,3.7556,-3.0444,-0.8322,-0.8023,10.2331,-2.282,1.0786,-0.959094,0,1698375680.6625,85
-0.2961,-2.8642,-0.1658,1.6032,-0.4177,-1.7708,2.0129,0.2278,9.157,3.0393,-9.3236,3.7004,-1.2826,9.5594,-0.7194,3.4629,-3.1435,-1.7331,-1.2704,9.7404,-2.108,0.8305,-0.96821,0,1698375680.6734,86
-0.3251,-2.788,-0.1475,1.6226,-0.6088,-1.5175,2.5884,0.4739,8.6963,2.9429,-8.5938,4.6336,-0.182,9.3866,-0.9983,3.239,-3.0731,-1.3497,-1.6485,9.3307,-1.9823,0.6681,-0.975307,0,1698375680.6845,87
-0.3536,-2.7154,-0.1292,1.6252,-0.6925,-1.2023,3.164,0.5226,8.2136,2.8682,-7.4986,5.6286,1.0861,9.1756,-1.1458,3.0498,-3.1112,-0.8985,-2.0164,8.9161,-1.8274,0.4596,-0.98082,0,1698375680.6957,88
-0.3815,-2.6185,-0.111,1.5993,-0.6637,-0.816,3.6512,0.5764,7.7539,2.8094,-6.336,6.1791,2.0796,8.9175,-1.1919,2.7158,-3.2005,-1.0193,-2.3864,8.5459,-1.4959,0.2474,-0.985102,0,1698375680.7065,89
-0.4073,-2.5548,-0.093,1.5751,-0.6209,-0.4487,4.0287,0.7094,7.4191,2.827,-5.4893,6.2487,2.7746,8.5787,-1.17,2.4037,-3.2281,-0.9913,-2.5418,8.262,-1.2387,0.0906,-0.988429,0,1698375680.7181,90
-0.4314,-2.4532,-0.0755,1.5379,-0.5033,-0.1011,4.3143,0.802,7.1801,2.8362,-5.0259,5.9934,3.1304,8.1879,-1.0822,2.23,-2.9854,0.2601,-2.619,8.0277,-1.0558,-0.0251,-0.991012,0,1698375680.7287,91
-0.453,-2.3346,-0.0586,1.4864,-0.291,0.3904,4.4628,1.2919,6.9544,2.5164,-5.0358,5.1339,3.094,7.8084,-0.8733,2.0766,-1.4538,3.2859,-2.8434,7.8345,-0.7721,-0.0983,-0.791746,0,1698375680.7386,92
-0.4704,-2.1696,-0.043,1.4244,-0.2709,0.8983,4.4844,1.9304,7.1466,2.012,-5.7235,3.8058,2.649,7.4573,-0.5401,1.9086,1.2433,6.8982,-3.2964,7.7731,-0.2475,-1.2949,-0.413699,0,1698375680.7487,93
-0.4851,-1.9468,-0.0284,1.4371,-0.3883,1.3081,4.3973,2.201,7.3875,1.7881,-6.8602,2.5637,1.9965,7.1519,-0.2949,1.8419,1.4523,7.2029,-3.1693,7.6701,-0.2151,-2.4985,-0.098062,0,1698375680.7593,94
-0.4983,-1.7444,-0.0138,1.4781,-0.3039,1.6707,4.2137,2.4146,7.4044,1.704,-8.0788,1.5223,1.4054,6.8928,-0.194,1.8546,0.0109,3.5672,-2.8278,7.3456,-0.466,-2.4159,0.147094,0,1698375680.7705,95
-0.5098,-1.6021,0.0014,1.4745,-0.1284,1.9882,3.9449,2.5966,7.2866,1.7196,-9.3432,0.71,0.8534,6.7028,-0.1957,1.9141,-0.6442,1.3202,-2.6357,7.1688,-0.6644,-1.889,0.337515,0,1698375680.7808,96
-0.5184,-1.4238,0.0156,1.4866,-0.1335,2.3481,3.6058,2.6062,7.2897,1.7598,-10.3654,0.0552,0.33,6.5816,-0.3243,2.0114,-1.5332,1.8664,-2.0937,7.1152,-1.0346,-1.3684,0.471848,0,1698375680.7905,97
-0.5239,-1.2042,0.0287,1.4974,-0.1358,2.8067,3.2035,2.398,7.399,1.6598,-11.1082,-0.6145,-0.2316,6.556,-0.4972,2.0739,-2.2927,2.4934,-1.6958,7.049,-1.1459,-1.0802,0.356108,0,1698375680.8013,98
-0.5271,-1.0086,0.0409,1.4657,-0.0686,3.2548,2.7146,2.1106,7.5066,1.4982,-11.3503,-1.3869,-0.8485,6.6817,-0.6745,2.1898,-2.7147,1.3997,-1.396,7.066,-1.221,-0.8783,0.056531,0,1698375680.811,99
-0.5283,-0.7846,0.0533,1.4,-0.5367,3.9524,1.5544,1.8042,8.3716,0.8176,-12.3537,-0.5654,-1.7038,7.5842,-0.6839,1.624,-2.6505,0.7322,-0.845,7.4736,-1.1589,-0.3665,-0.179328,0,1698375680.8227,0
-0.5276,-0.5479,0.0659,1.3145,-0.7736,4.1772,0.9821,1.5142,8.5093,0.4525,-12.3552,-0.0509,-2.2008,7.82,-0.6102,0.8047,-2.3604,1.6755,-0.6014,7.6503,-1.1948,-0.2518,-0.188732,0,1698375680.8336,1
-0.524,-0.3122,0.0781,1.2236,-1.0992,4.2077,0.4063,1.0588,8.2533,0.3702,-11.4172,-2.4192,-3.0504,7.6699,-0.6594,0.4788,-2.2611,1.9421,-0.3773,7.7818,-1.2353,-0.2162,0.027122,0,1698375680.8447,2
-0.5158,-0.0029,0.0901,1.1762,-1.3759,4.1709,-0.2122,0.6863,7.8468,0.5222,-10.2703,-1.6638,-2.6706,8.1684,-0.7497,0.9465,-2.2658,1.447,-0.0413,7.9337,-1.2747,-0.2345,0.244225,0,1698375680.8556,3
-0.5026,0.3545,0.1021,1.1727,-1.48,4.116,-0.8154,0.4401,7.5927,0.6771,-7.5872,1.4497,-1.4442,8.5304,-1.3934,1.3411,-2.3206,1.1238,0.2342,8.2268,-1.3732,-0.2112,0.412945,0,1698375680.8665,4
-0.4856,0.6814,0.1144,1.1511,-1.3419,4.0451,-1.3767,0.1748,7.5801,0.7082,-4.8607,4.3733,-0.3212,8.7883,-1.8068,1.5669,-2.4322,1.5476,0.2905,8.5677,-1.4692,-0.1638,0.544017,0,1698375680.8775,5
-0.466,0.9369,0.1275,1.1296,-0.9696,4.181,-1.8196,-0.092,7.7379,0.6473,-2.4422,5.2816,0.142,9.1009,-1.7142,1.4739,-2.8171,2.6302,0.2508,8.6441,-1.6919,-0.1187,0.645825,0,1698375680.8878,6
-0.446,1.1058,0.1403,1.1624,-0.3361,4.1016,-2.1295,-0.3614,7.6178,0.9384,-1.57,4.027,0.0476,9.2053,-1.79,1.3763,-3.428,2.8455,0.2412,8.5108,-1.9803,-0.3269,0.724852,0,1698375680.8979,7
-0.4275,1.2398,0.1524,1.1623,0.3741,3.7264,-2.3062,-0.711,7.5381,1.2688,-2.0319,2.4476,0.051,9.3529,-1.9101,1.634,-2.983,2.0754,0.3352,8.6662,-2.2059,-0.6238,0.785525,0,1698375680.9086,8
-0.4118,1.2657,0.1647,1.1406,0.7953,3.4818,-2.3353,-1.0398,8.1754,0.9897,-2.2441,0.9881,0.08,9.6028,-1.8888,1.854,-1.0446,2.3575,0.3425,9.133,-2.2769,-0.5428,0.832701,0,1698375680.9194,9
-0.4022,1.0725,0.1767,1.146,1.2963,3.2475,-2.2088,-1.366,8.9797,0.4015,-2.6689,-0.1984,-0.0278,9.9174,-1.8655,2.0297,0.7226,3.0905,0.2562,9.6047,-2.1482,-0.2719,0.870054,0,1698375680.9297,10
-0.4012,0.7616,0.187,1.1163,1.631,2.9581,-1.9298,-1.6511,9.8321,-0.0019,-3.1786,-1.3219,-0.2147,10.2599,-1.8442,2.137,1.7595,2.8929,0.0946,10.0619,-2.0915,-0.0915,0.899067,0,1698375680.9397,11
-0.4054,0.4361,0.1954,1.0641,1.7153,2.5714,-1.5163,-1.9296,10.763,-0.2846,-3.6197,-2.3266,-0.3232,10.5866,-1.8469,2.2772,1.7723,2.0202,0.0543,10.5049,-2.0958,0.0297,0.919043,0,1698375680.9499,12
-0.4118,0.159,0.2022,0.9956,1.8618,2.2302,-0.9872,-2.0859,11.3295,-0.8358,-3.9257,-3.0525,-0.2635,10.8713,-1.7972,2.4707,0.9676,0.8403,0.0511,10.9033,-2.0019,0.1158,0.873388,0,1698375680.9601,13
-0.4198,-0.0543,0.2081,0.8969,1.9406,1.8291,0.2598,-1.4553,12.2894,-1.676,-3.8496,-2.574,0.2511,11.3448,-1.5769,2.7108,-0.6366,-1.1499,-0.0805,11.5751,-1.8682,0.4201,0.68434,0,1698375680.9724,14
-0.4279,-0.1898,0.2131,0.762,1.9089,1.6237,0.8449,-1.0978,13.3318,-1.5643,-3.5103,-1.6357,0.3378,11.6958,-1.5618,2.848,-1.8298,-2.3079,-0.0903,12.0844,-1.9192,0.6708,0.38654,0,1698375680.9836,15
-0.431,-0.1488,0.2155,0.6075,1.6441,1.4438,1.3641,-0.9679,13.863,-0.6652,-3.2203,-1.1047,-0.2486,12.2132,-1.5819,2.9811,-2.731,-3.3131,-0.0314,12.6222,-1.9751,0.8399,0.088105,0,1698375680.9952,16
-0.4259,0.0854,0.215,0.4232,1.0898,1.4191,1.7435,-0.6655,13.9263,0.3637,-2.6388,-0.8251,-1.3645,12.8652,-1.6536,3.1849,-2.9273,-3.7282,0.0885,13.1557,-1.9234,0.9696,-0.154836,0,1698375681.008,17
-0.4147,0.3689,0.2095,0.1383,1.3163,0.9721,2.0859,-0.6837,14.3352,0.9699,-1.8199,-1.1764,-2.6812,13.3316,-1.7985,3.521,-2.808,-3.755,0.2728,13.6572,-1.7664,1.107,-0.343536,0,1698375681.0178,18
-0.4032,0.5349,0.196,-0.2699,1.828,0.5269,2.5249,-0.956,13.7869,1.9961,-0.9111,-2.477,-3.8325,13.4864,-1.7155,3.7647,-2.5764,-3.8797,0.3461,13.8267,-1.466,1.1175,-0.490105,0,1698375681.0277,19
-0.3974,0.4868,0.1752,-0.7791,1.5888,0.4495,2.9954,-0.6979,12.6401,3.2837,0.1663,-4.168,-4.3749,13.371,-1.4527,3.8922,-2.3113,-4.1888,0.2138,13.6307,-1.0666,1.0722,-0.60395,0,1698375681.0383,20
-0.3982,0.3072,0.1494,-1.3216,1.0307,0.5548,3.5892,-0.2363,12.5352,3.711,1.5051,-5.3844,-4.2968,13.1233,-1.2445,3.9792,-1.4509,-4.5158,-0.1165,13.2879,-0.6142,1.0279,-0.692376,0,1698375681.0482,21
-0.4019,0.1728,0.1213,-1.7067,0.5281,0.7439,4.3189,-0.237,12.5494,3.6642,3.0946,-5.7045,-3.7964,12.8275,-1.0198,3.9169,-0.3532,-4.2031,-0.477,12.8832,-0.3305,1.1344,-0.761059,0,1698375681.0582,22
-0.402,0.2031,0.0914,-1.9331,0.4795,0.5533,4.9539,-0.8101,12.4431,4.0526,4.9548,-5.3038,-3.0643,12.4644,-0.7041,3.7288,0.2072,-3.5205,-0.7237,12.4181,-0.3164,1.3713,-0.814402,0,1698375681.0681,23
-0.3956,0.3557,0.0595,-2.1981,0.4366,0.6584,5.0985,-0.6928,12.3827,4.1529,6.6152,-4.3569,-2.2324,12.0466,-0.4546,3.5821,0.501,-3.032,-0.9146,11.9264,-0.3977,1.5989,-0.734681,0,1698375681.078,24
-0.384,0.5574,0.0253,-2.4352,-0.3193,1.1831,4.8026,-0.0971,11.7451,3.9577,7.9969,-3.2115,-1.4191,11.6221,-0.3888,3.4638,0.6329,-2.4754,-0.9869,11.5496,-0.6188,1.7412,-0.453784,0,1698375681.0889,25
-0.3694,0.7781,-0.0118,-2.5599,-0.9482,1.5106,4.4297,0.2252,11.526,3.8147,9.2466,-2.4053,-0.7841,11.3089,-0.5029,3.4215,0.6766,-1.8828,-0.9383,11.339,-0.9391,1.7865,-0.139477,0,1698375681.0987,26
-0.3551,0.9075,-0.0487,-2.7212,-1.1385,1.6764,3.9917,0.4075,11.8502,3.8271,10.1354,-1.5933,-0.3411,11.3942,-0.6985,3.4794,0.7838,-1.316,-0.7497,11.2465,-1.2668,1.8711,0.090986,0,1698375681.1086,27
-0.3424,0.9798,-0.0832,-2.8658,-1.3076,1.8332,3.5612,0.2556,12.3298,4.0435,11.4683,-2.6789,-0.1921,11.3765,-0.7536,3.8013,1.1193,-0.8195,-0.3451,11.3443,-1.4849,1.963,0.209472,0,1698375681.1188,28
-0.3297,1.0435,-0.1174,-3.021,-1.5147,2.0718,3.1254,-0.0228,12.4093,4.2451,13.7683,-5.9551,-1.0172,11.2842,-0.203,3.6932,1.7583,-0.3811,0.2871,11.5708,-1.5514,1.9938,0.098,0,1698375681.129,29
-0.3159,1.1446,-0.1513,-3.1717,-1.7839,2.1923,2.6582,-0.4181,12.3776,4.187,14.0966,-8.1786,-2.5631,11.5869,0.1783,3.6611,2.5682,0.1044,1.0211,11.6882,-1.5144,1.9717,-0.145307,0,1698375681.1389,30
-0.3012,1.2463,-0.1844,-3.1571,-1.8378,2.0491,2.1164,-0.9953,12.1335,3.9027,12.6124,-7.5485,-2.9927,11.7432,-0.2177,4.4735,3.2365,0.6203,1.655,11.5907,-1.4081,1.9108,-0.336092,0,1698375681.1492,31
-0.2852,1.282,-0.2168,-3.195,-1.878,1.8781,1.4816,-1.3237,11.4005,3.5458,11.6325,-5.4919,-2.1707,11.5559,-0.3508,4.8098,3.678,1.0169,1.977,11.3273,-1.2309,1.8017,-0.484317,0,1698375681.159,32
-0.2684,1.3432,-0.248,-3.2707,-1.8343,1.6065,0.7636,-1.4114,10.8066,3.2446,10.5382,-4.9708,-1.4062,11.187,-0.0315,4.3859,4.0209,1.1587,1.9706,10.9736,-1.0081,1.6397,-0.599453,0,1698375681.1686,33
-0.2519,1.4414,-0.2772,-3.212,-1.56,1.1159,0.0185,-1.6715,10.0927,3.0445,9.3355,-5.6159,-0.7825,10.7601,0.2086,3.9115,4.4671,1.0873,1.6733,10.5928,-0.7601,1.435,-0.688884,0,1698375681.1791,34
-0.2337,1.5415,-0.3037,-3.03,-1.2685,0.6693,-0.7385,-1.7452,9.3031,2.8445,8.4132,-5.9457,-0.0416,10.3745,0.2308,3.6626,5.0651,0.8631,1.1493,10.2173,-0.5641,1.2167,-0.758347,0,1698375681.189,35
-0.2143,1.6244,-0.3278,-2.8609,-0.9748,0.3036,-1.5275,-1.646,8.7191,2.6322,7.9806,-5.4775,0.735,10.1483,0.201,3.3403,5.4494,0.6694,0.5863,9.8532,-0.4906,1.0386,-0.812301,0,1698375681.1992,36
-0.1942,1.662,-0.3511,-2.7636,-0.5132,-0.1542,-2.321,-1.6287,8.1872,2.4839,7.936,-4.2438,1.5981,9.991,0.1543,2.8233,5.4088,0.4712,0.1158,9.4764,-0.4822,0.8447,-0.854208,0,1698375681.2095,37
-0.1728,1.7169,-0.3727,-2.5921,-0.0038,-0.8396,-3.0456,-1.5636,7.8809,2.3866,8.3547,-1.7721,2.5174,9.6441,0.105,2.6471,5.0968,-0.0594,-0.2199,9.0861,-0.5,0.6403,-0.886759,0,1698375681.2202,38
-0.1505,1.7896,-0.3914,-2.4244,0.3876,-1.3669,-3.6416,-1.528,7.7171,2.2252,9.2714,1.6783,3.4871,9.2278,0.0779,2.6318,4.5938,-0.7613,-0.3775,8.7167,-0.5782,0.4963,-0.912043,0,1698375681.2301,39
-0.1286,1.875,-0.4083,-2.3068,0.7189,-1.589,-4.1105,-1.4712,7.4546,2.0577,10.8688,5.0153,4.4737,8.7739,0.0461,2.456,4.1349,-1.3047,-0.3627,8.3549,-0.6481,0.3443,-0.931681,0,1698375681.2397,40
-0.1083,1.9129,-0.4237,-2.1371,0.9157,-1.8535,-4.4211,-1.3721,7.1543,2.0381,12.8109,7.7999,5.2946,8.2478,0.0373,2.3225,4.2488,-0.6497,-0.2242,7.9964,-0.6954,0.2891,-0.946935,0,1698375681.2497,41
-0.0888,1.8726,-0.4382,-1.9977,0.9698,-2.1195,-4.5668,-1.268,7.01,1.992,14.5938,9.7548,6.1334,7.755,-0.0108,2.1891,4.5734,0.4351,0.133,7.5915,-0.7378,0.2155,-0.958782,0,1698375681.2598,42
-0.0693,1.823,-0.4518,-1.9,1.1165,-2.3397,-4.5616,-1.2827,7.1141,1.718,16.019501,10.7194,6.5701,7.2725,0.0379,2.1098,4.2989,0.5679,0.7258,7.2468,-0.7942,0.1019,-0.967985,0,1698375681.2697,43
-0.0508,1.7481,-0.4646,-1.7883,1.2041,-2.5389,-4.422,-1.5306,7.2722,1.4416,16.7204,10.5005,6.2421,6.8379,0.1073,2.053,4.6455,0.5398,1.118,6.9631,-0.5817,-0.0454,-0.975133,0,1698375681.2799,44
-0.0336,1.6652,-0.4766,-1.6767,0.8895,-2.6859,-4.196,-1.7023,7.3002,1.2418,16.375999,9.2405,5.476,6.512,0.058,1.9771,6.1436,1.0728,1.2046,6.6999,-0.326,-0.2868,-0.980685,0,1698375681.2902,45
-0.0172,1.6122,-0.488,-1.5399,0.5744,-2.6851,-3.9063,-1.748,7.4315,1.1273,15.1856,7.5052,4.5128,6.31,0.0628,1.916,7.5483,1.796,1.3067,6.535,-0.2467,-0.4355,-0.984998,0,1698375681.3007,46
-0.0032,1.5291,-0.498,-1.4053,0.1527,-3.2875,-3.154,-2.1132,7.4172,1.0963,12.0388,4.1417,2.7125,6.3669,0.2128,1.8497,10.8643,2.3148,1.2633,6.4903,-0.2125,-0.463,-0.988347,0,1698375681.3117,47
0.0087,1.3975,-0.506,-1.2433,-0.2732,-3.5137,-2.7313,-1.964,7.5434,0.8435,10.6527,3.0138,1.9803,6.552,0.3083,1.9408,10.4455,2.5264,1.4819,6.5585,-0.4434,-0.5029,-0.990949,0,1698375681.3223,48
0.0188,1.2777,-0.5113,-1.0399,-0.6482,-3.7132,-2.2897,-1.8283,7.5718,0.6599,9.4729,2.6218,1.5666,6.7558,0.3786,2.0498,7.8288,2.4224,1.9081,6.6847,-0.5367,-0.498,-0.99297,0,1698375681.3323,49
0.0266,1.1479,-0.5142,-0.852,-1.0154,-3.9151,-1.8487,-1.7889,7.6975,0.4842,8.6282,2.6872,1.3578,6.9251,0.4529,2.1483,3.8465,0.9619,2.517,6.9113,-0.5006,-0.5095,-0.994539,0,1698375681.3444,50
0.0338,1.0578,-0.5152,-0.6612,-1.2903,-4.0701,-1.4107,-1.7728,7.794,0.2144,7.9115,2.7414,1.211,7.0711,0.4641,2.2144,-0.0358,-1.0844,3.1664,7.2686,-0.3031,-0.5772,-0.995759,0,1698375681.3556,51
0.0416,1.015,-0.5129,-0.4403,-1.7383,-4.0577,-0.9784,-1.6341,7.9415,-0.131,7.383,2.7724,1.1736,7.2619,0.4656,2.2198,-2.0738,-1.9298,3.4015,7.6524,0.0066,-0.5416,-0.996706,0,1698375681.3679,52
0.0507,0.9934,-0.5048,-0.1544,-2.2029,-3.9985,-0.5165,-1.6448,7.9726,-0.202,6.8549,2.6388,1.1701,7.488,0.5181,2.1812,-2.7024,-1.027,3.4673,8.0136,-0.0116,-0.4244,-0.997441,0,1698375681.3778,53
0.0607,1.0033,-0.4906,0.2763,-2.2102,-3.9722,-0.0283,-1.637,7.5774,-0.0786,6.1958,2.2675,1.1785,7.7111,0.5551,2.124,-3.9482,0.5162,3.729,8.1838,-0.5241,-0.1255,-0.998012,0,1698375681.3882,54
0.0713,1.0349,-0.4708,0.696,-1.8085,-4.0021,0.4907,-1.4666,7.0219,0.1132,5.6422,1.6816,1.2626,7.9101,0.5849,2.0705,-5.8464,0.6062,4.0336,8.2061,-1.3307,0.1971,-0.998456,0,1698375681.3993,55
0.0844,1.0994,-0.4456,1.1073,-1.165,-4.0235,1.0183,-1.3001,6.5648,0.3397,5.155,0.9062,1.3518,8.0991,0.5995,2.0479,-5.8909,-0.4539,3.7845,8.4611,-1.5867,0.4444,-0.998801,0,1698375681.4097,56
0.0988,1.1959,-0.4193,1.4371,-0.5313,-3.9516,1.4766,-1.1258,6.5029,0.3964,4.7579,0.2289,1.3912,8.3496,0.6355,2.0859,-4.1827,-0.438,2.8104,8.9197,-1.2967,0.6143,-0.999069,0,1698375681.4205,57
0.1139,1.2593,-0.394,1.5533,0.1943,-3.9204,1.8198,-1.1171,6.8798,0.4875,4.5432,-0.2256,1.3511,8.6185,0.6618,2.1991,-3.288,0.3005,1.9106,9.2556,-0.9295,0.5159,-0.999277,0,1698375681.4312,58
0.1294,1.2824,-0.372,1.5681,0.9948,-3.7999,2.0157,-1.1034,7.5481,0.7453,4.4863,-0.5037,1.2083,8.9287,0.7065,2.3164,-3.0617,0.1651,1.4597,9.5951,-0.7148,0.4774,-0.999438,0,1698375681.4406,59
0.1428,1.2544,-0.3581,1.3916,1.5681,-3.3944,2.0588,-0.6494,8.2043,1.0046,4.4967,-0.8705,1.0028,9.3497,0.7563,2.3493,-2.4445,-0.5222,0.997,10.125,-0.7093,0.4647,-0.999564,0,1698375681.4506,60
0.1543,1.1973,-0.3554,1.0081,2.2413,-2.823,1.6174,0.6867,11.0336,0.9782,4.0595,-0.374,0.506,10.3676,0.7237,2.8161,-1.7478,-0.283,0.2657,11.3177,-0.8555,0.594,-0.999661,0,1698375681.4623,61
0.1645,1.1278,-0.3631,0.5203,2.1945,-2.3135,1.043,1.1588,12.4065,0.5564,3.4707,0.0552,0.2408,10.8167,0.6258,2.9745,-1.8578,0.3228,0.1914,11.6886,-0.9433,0.6191,-0.999737,0,1698375681.4735,62
0.1729,1.011,-0.3773,0.0429,1.8224,-1.7601,0.3709,1.1898,13.4749,-0.1495,2.3818,-0.0273,-0.1765,11.1789,0.4993,3.0422,-1.5537,0.6665,0.0417,11.9176,-1.142,0.5049,-0.999795,0,1698375681.4844,63
0.1794,0.9066,-0.3931,-0.2849,1.6016,-1.5109,-0.3445,0.7558,13.8521,-0.807,0.9967,-0.3266,-0.6216,11.4787,0.425,3.1493,-0.6571,0.5209,-0.2706,11.9931,-1.3487,0.3756,-0.999841,0,1698375681.4952,64
0.1835,0.7931,-0.4063,-0.3762,1.563,-1.4153,-1.0212,0.1105,13.9042,-1.1665,-0.6093,-0.5208,-1.0261,11.758,0.3716,3.3987,0.2532,0.119,-0.4007,12.1445,-1.482,0.3225,-0.999862,0,1698375681.5075,65
0.1863,0.659,-0.4102,-0.2241,0.9765,-1.0488,-1.6611,-0.1168,13.9367,-0.6423,-2.0339,-0.652,-1.3591,12.2025,0.3777,3.7584,0.2036,-0.5869,-0.1242,12.5122,-1.4725,0.487,-0.999878,0,1698375681.518,66
0.1878,0.5044,-0.402,0.1325,0.2705,-0.5673,-2.2637,0.4997,14.0396,0.1661,-3.1601,-1.0675,-1.7796,12.7823,0.4285,4.1495,-0.2978,-1.9278,0.33,12.9759,-1.4261,0.7239,-0.999904,0,1698375681.5283,67
0.186,0.305,-0.385,0.5711,0.8,-0.8043,-2.6287,0.2596,13.5434,1.5485,-4.3697,-1.8469,-2.3705,13.2947,0.2917,4.5314,-0.7391,-2.8209,0.8209,13.4435,-1.5841,0.7429,-0.999925,0,1698375681.5391,68
